EmployeeID,hours_mean,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1112,9.273622266845,3,3,4.0,3.0,3.0,28,1,2.0,0.0,25,3,0.0,0.0,1,0.0,0.0,187890,3.0,16,1,6.0,4,2,2,2
1113,5.5935475234269445,3,3,3.0,2.0,4.0,47,0,0.0,0.0,1,4,0.0,0.0,1,0.0,0.0,45380,8.0,11,0,16.0,3,8,1,7
1114,7.320381526104167,3,3,4.0,1.0,3.0,56,0,2.0,0.0,4,3,0.0,1.0,2,0.0,0.0,198470,4.0,14,0,6.0,6,0,0,0
1115,6.453038821954444,3,3,1.0,1.0,3.0,39,0,2.0,0.0,1,3,0.0,1.0,1,0.0,0.0,105120,1.0,12,1,10.0,2,10,7,9
1116,10.677810129406389,3,3,4.0,2.0,3.0,38,0,1.0,0.0,4,2,0.0,1.0,1,0.0,1.0,44440,1.0,13,0,20.0,2,20,0,7
1117,9.769775769745555,3,4,4.0,4.0,2.0,58,0,2.0,0.0,5,3,0.0,0.0,5,0.0,0.0,21540,4.0,21,1,29.0,3,1,0,0
1118,9.646204819276944,3,3,1.0,3.0,3.0,32,1,1.0,0.0,9,3,0.0,0.0,2,0.0,0.0,191900,3.0,17,1,8.0,2,4,0,3
1119,7.191980142793334,3,4,2.0,4.0,4.0,38,0,2.0,0.0,3,4,0.0,1.0,1,0.0,1.0,44900,2.0,21,1,10.0,1,5,0,3
1120,5.931586345381389,2,3,2.0,4.0,3.0,49,0,1.0,0.0,11,4,0.0,0.0,2,0.0,0.0,35060,3.0,11,1,28.0,4,5,4,3
1121,8.492295850066666,3,3,2.0,4.0,3.0,42,0,2.0,0.0,1,3,0.0,1.0,1,0.0,1.0,23720,3.0,12,1,14.0,3,0,0,0
1122,6.2932005800980555,3,3,1.0,2.0,3.0,27,1,1.0,0.0,8,1,0.0,0.0,4,0.0,0.0,102310,1.0,13,1,1.0,2,1,0,0
1123,6.426741410084722,3,3,2.0,1.0,1.0,35,0,2.0,0.0,25,1,0.0,0.0,1,0.0,0.0,54100,0.0,18,0,6.0,4,5,0,4
1124,6.210493083444722,3,3,3.0,3.0,2.0,28,0,0.0,0.0,21,1,0.0,0.0,3,0.0,0.0,79780,1.0,16,2,5.0,2,5,1,4
1125,9.734163319946388,4,3,3.0,1.0,4.0,31,0,0.0,0.0,23,1,0.0,0.0,1,0.0,1.0,38670,1.0,11,1,4.0,4,4,2,3
1126,6.902014725568889,1,3,1.0,2.0,3.0,36,0,0.0,0.0,1,3,0.0,0.0,2,0.0,0.0,28380,1.0,19,2,5.0,5,5,0,2
1127,5.6618540829986115,3,3,1.0,4.0,2.0,34,0,2.0,0.0,2,3,0.0,0.0,4,1.0,0.0,46950,1.0,16,1,14.0,2,14,2,1
1128,6.4742447568047226,2,3,4.0,3.0,2.0,34,0,2.0,0.0,19,3,0.0,1.0,1,0.0,1.0,33390,1.0,16,0,9.0,2,8,1,1
1129,6.580775323516111,4,3,3.0,1.0,2.0,26,0,2.0,0.0,2,2,0.0,0.0,2,0.0,0.0,20800,0.0,13,0,8.0,6,7,7,6
1130,7.441870816599722,4,4,1.0,1.0,2.0,29,0,2.0,0.0,2,4,0.0,0.0,2,0.0,0.0,20960,0.0,22,0,6.0,2,5,0,2
1131,6.460208612226666,4,3,3.0,4.0,3.0,32,0,0.0,0.0,3,1,0.0,0.0,3,0.0,1.0,62090,5.0,17,1,9.0,5,5,1,2
1132,6.5877409638552775,3,3,4.0,1.0,3.0,31,0,1.0,0.0,25,5,0.0,1.0,2,0.0,0.0,180610,1.0,14,1,10.0,2,10,8,7
1133,5.761482597054722,2,3,3.0,4.0,2.0,28,1,2.0,0.0,7,5,0.0,1.0,2,0.0,1.0,171230,5.0,15,1,6.0,2,4,0,3
1134,7.006826193663334,2,3,1.0,1.0,2.0,38,0,2.0,0.0,9,2,0.0,0.0,3,0.0,0.0,23720,4.0,12,0,20.0,3,1,0,0
1135,8.142954038375555,1,3,3.0,4.0,3.0,35,0,2.0,0.0,5,3,0.0,0.0,2,0.0,0.0,48830,1.0,18,1,10.0,1,10,0,9
1136,7.7010140562247225,3,3,4.0,4.0,3.0,27,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,39040,1.0,15,0,7.0,2,7,0,7
1137,7.093589915216389,2,3,4.0,4.0,3.0,32,0,2.0,0.0,8,1,0.0,1.0,2,0.0,0.0,46270,8.0,17,1,8.0,2,1,0,0
1138,9.613278670236388,3,3,1.0,4.0,3.0,31,1,1.0,0.0,2,1,0.0,0.0,3,0.0,0.0,70940,1.0,14,1,10.0,2,10,0,8
1139,10.634371932173055,3,3,1.0,1.0,2.0,53,1,2.0,0.0,18,3,0.0,0.0,1,0.0,0.0,34230,6.0,15,1,15.0,4,2,2,2
1140,7.293974788040833,3,3,1.0,3.0,2.0,54,0,2.0,0.0,14,3,0.0,0.0,3,0.0,0.0,66740,3.0,17,1,9.0,2,4,2,3
1141,7.645087014725555,3,3,4.0,3.0,3.0,33,0,1.0,0.0,2,4,0.0,1.0,4,0.0,1.0,168800,1.0,14,3,9.0,2,9,2,8
1142,7.329946452476389,3,3,1.0,3.0,3.0,43,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,90940,1.0,12,1,10.0,0,10,0,9
1143,7.350915885765278,2,3,4.0,2.0,3.0,38,0,1.0,0.0,2,5,0.0,1.0,4,0.0,0.0,84460,0.0,14,0,7.0,3,6,1,2
1144,7.726300758589722,2,3,3.0,2.0,3.0,55,0,2.0,0.0,9,3,0.0,0.0,2,0.0,0.0,119160,4.0,15,1,35.0,3,10,1,4
1145,10.500982820169444,3,3,4.0,4.0,3.0,31,0,2.0,0.0,6,3,0.0,0.0,1,0.0,1.0,45340,1.0,13,0,1.0,2,1,0,0
1146,5.600008924587223,2,3,2.0,1.0,3.0,39,0,2.0,0.0,4,3,0.0,0.0,2,0.0,0.0,98520,0.0,12,1,21.0,5,20,11,10
1147,6.061619812583611,3,3,4.0,3.0,3.0,42,0,0.0,0.0,10,4,0.0,1.0,2,0.0,0.0,61510,1.0,13,1,20.0,3,20,3,7
1148,5.834030566711111,3,3,3.0,3.0,4.0,31,0,0.0,0.0,14,2,0.0,0.0,2,1.0,0.0,23020,4.0,14,0,13.0,3,11,4,8
1149,10.385687193217223,4,3,3.0,1.0,3.0,54,0,2.0,0.0,1,3,0.0,1.0,2,0.0,0.0,23620,6.0,13,1,9.0,2,5,1,4
1150,6.655082552431945,1,3,2.0,3.0,2.0,24,0,2.0,0.0,5,4,0.0,0.0,1,0.0,0.0,178610,1.0,11,2,4.0,5,4,1,2
1151,6.657226684515833,3,3,4.0,4.0,4.0,23,0,2.0,0.0,7,3,0.0,0.0,2,0.0,0.0,191870,1.0,11,1,5.0,2,5,1,4
1152,7.560360330209722,2,4,4.0,3.0,4.0,40,0,1.0,0.0,21,3,0.0,1.0,3,0.0,0.0,197170,1.0,21,0,10.0,1,10,9,4
1153,5.937619366354166,2,3,2.0,2.0,3.0,40,0,2.0,0.0,8,1,0.0,1.0,5,0.0,0.0,35440,3.0,18,3,15.0,3,11,5,10
1154,5.660235385988333,3,3,3.0,2.0,3.0,25,0,2.0,0.0,20,5,0.0,1.0,2,0.0,0.0,85000,4.0,12,0,6.0,2,2,1,2
1155,5.520288933511667,2,3,4.0,2.0,2.0,30,0,2.0,1.0,20,4,0.0,0.0,2,0.0,0.0,46610,1.0,11,0,12.0,3,12,1,7
1156,9.539086345381389,3,3,4.0,3.0,2.0,25,0,2.0,0.0,7,2,0.0,0.0,5,0.0,1.0,41030,6.0,15,1,7.0,2,2,0,2
1157,7.247347166443333,2,3,1.0,3.0,3.0,47,0,2.0,0.0,1,4,0.0,0.0,2,0.0,0.0,42490,2.0,13,1,25.0,2,17,12,11
1158,5.7503859883977775,3,3,2.0,3.0,2.0,33,0,0.0,0.0,1,3,0.0,0.0,2,0.0,1.0,140260,1.0,12,0,1.0,4,1,0,0
1159,7.460047969656389,3,3,4.0,2.0,3.0,38,0,2.0,0.0,19,3,0.0,1.0,2,0.0,0.0,68930,0.0,17,0,16.0,3,15,5,8
1160,6.632880410530833,3,3,1.0,3.0,3.0,31,0,2.0,0.0,10,4,0.0,1.0,3,0.0,0.0,61250,0.0,13,1,3.0,3,2,1,2
1161,6.326625390450555,3,3,1.0,3.0,3.0,38,0,1.0,0.0,1,4,0.0,0.0,2,0.0,0.0,36690,2.0,19,0,10.0,2,8,7,7
1162,9.571763721552777,1,3,4.0,1.0,2.0,42,0,2.0,0.0,6,3,0.0,0.0,2,0.0,1.0,100080,6.0,19,1,9.0,3,4,1,2
1163,7.2349910754125,1,3,4.0,4.0,3.0,41,0,2.0,0.0,2,2,0.0,0.0,1,1.0,0.0,23870,3.0,17,1,12.0,1,5,1,0
1164,7.024934181168889,2,3,3.0,2.0,1.0,47,0,0.0,0.0,21,2,0.0,0.0,1,0.0,0.0,46390,0.0,11,1,14.0,2,13,5,12
1165,9.855880187416112,2,3,4.0,3.0,3.0,35,0,2.0,0.0,4,3,0.0,0.0,2,1.0,0.0,78980,7.0,15,0,5.0,2,2,2,2
1166,5.860414993306389,3,3,4.0,3.0,4.0,22,0,2.0,1.0,12,1,1.0,0.0,2,0.0,0.0,25340,0.0,11,0,4.0,1,3,1,2
1167,7.7476974564925,3,4,2.0,3.0,3.0,35,0,2.0,0.0,9,3,0.0,1.0,2,0.0,0.0,131420,1.0,25,2,10.0,4,10,0,8
1168,8.8111869701025,2,3,2.0,4.0,3.0,33,0,2.0,0.0,3,4,0.0,0.0,3,1.0,0.0,16110,0.0,14,0,10.0,2,9,8,1
1169,6.846163543061111,3,3,3.0,2.0,3.0,32,0,2.0,0.0,3,2,0.0,0.0,3,0.0,0.0,53630,1.0,13,0,6.0,4,6,4,1
1170,5.6448270861222225,2,3,1.0,4.0,2.0,40,0,2.0,0.0,1,4,0.0,0.0,2,0.0,0.0,50710,8.0,17,1,8.0,3,1,0,0
1171,5.720210843373334,3,3,2.0,2.0,3.0,32,0,2.0,0.0,1,2,0.0,0.0,3,0.0,0.0,136950,0.0,13,0,3.0,3,2,2,2
1172,7.502860330209722,3,3,1.0,4.0,3.0,39,0,2.0,0.0,4,4,0.0,0.0,1,0.0,0.0,134020,7.0,14,1,18.0,1,7,1,7
1173,7.390439535921389,2,3,2.0,3.0,3.0,38,0,2.0,0.0,20,4,0.0,1.0,2,0.0,0.0,20290,3.0,11,1,20.0,3,18,1,11
1174,7.454241410084722,3,3,3.0,4.0,3.0,32,0,2.0,0.0,18,3,0.0,0.0,2,0.0,0.0,63770,1.0,12,2,14.0,3,14,5,7
1175,9.084291610887778,3,3,3.0,4.0,3.0,37,0,2.0,0.0,1,3,0.0,1.0,4,0.0,0.0,54290,1.0,17,1,16.0,3,16,6,8
1176,7.779502454261389,3,4,1.0,3.0,2.0,25,0,2.0,0.0,2,4,0.0,1.0,2,0.0,1.0,27850,0.0,21,0,6.0,2,5,0,4
1177,6.668002008031944,3,3,1.0,4.0,2.0,52,0,0.0,0.0,2,4,0.0,0.0,1,0.0,1.0,46140,2.0,16,1,16.0,3,9,0,0
1178,10.067626059794723,3,3,2.0,4.0,3.0,44,0,2.0,0.0,8,1,0.0,1.0,1,0.0,0.0,26100,6.0,15,0,6.0,2,4,1,2
1179,7.831948906738056,3,3,3.0,1.0,3.0,21,0,2.0,0.0,10,5,0.0,0.0,3,0.0,0.0,66870,1.0,19,3,2.0,0,2,1,2
1180,6.179670905845556,4,3,4.0,4.0,2.0,39,0,0.0,0.0,3,4,0.0,1.0,2,0.0,0.0,47240,2.0,12,1,21.0,4,6,1,3
1181,7.348496207050278,3,3,4.0,1.0,2.0,23,1,1.0,0.0,2,4,0.0,1.0,2,0.0,0.0,61790,1.0,11,0,1.0,3,1,1,0
1182,7.604719991075278,3,3,1.0,4.0,3.0,36,0,2.0,0.0,24,3,0.0,1.0,2,0.0,0.0,61200,0.0,19,0,10.0,2,9,3,4
1183,7.4345861222666665,2,3,4.0,2.0,3.0,36,0,1.0,0.0,16,1,0.0,0.0,2,0.0,1.0,105960,7.0,15,0,18.0,3,4,0,2
1184,6.116209281570556,2,4,3.0,3.0,2.0,56,0,0.0,0.0,8,1,0.0,0.0,1,0.0,1.0,54670,1.0,20,0,13.0,6,13,1,9
1185,10.816014056224722,3,4,1.0,4.0,4.0,29,1,2.0,0.0,9,4,0.0,0.0,2,0.0,0.0,29960,9.0,25,0,4.0,4,2,2,2
1186,7.250295626952222,2,4,1.0,3.0,2.0,42,0,2.0,0.0,17,1,0.0,0.0,3,0.0,0.0,99980,5.0,24,2,24.0,3,22,4,14
1187,6.327618250780834,3,4,4.0,3.0,1.0,56,1,2.0,0.0,10,4,0.0,0.0,2,0.0,0.0,40780,8.0,24,1,14.0,3,10,9,8
1188,7.361492637215278,4,3,1.0,2.0,3.0,41,0,2.0,0.0,13,4,0.0,1.0,1,1.0,0.0,109200,0.0,15,1,21.0,3,20,0,10
1189,6.820216421240278,3,3,4.0,3.0,3.0,34,0,2.0,0.0,1,3,0.0,1.0,1,0.0,0.0,62320,1.0,13,1,8.0,3,8,1,7
1190,7.058837572512222,3,3,4.0,4.0,2.0,36,0,0.0,0.0,1,1,0.0,1.0,1,0.0,1.0,132470,1.0,14,0,15.0,3,15,11,11
1191,6.835493083444722,3,3,3.0,2.0,3.0,41,0,2.0,0.0,1,5,0.0,0.0,1,1.0,1.0,40810,2.0,13,0,14.0,3,5,0,4
1192,6.3471485943775,3,3,4.0,1.0,3.0,32,0,2.0,0.0,9,4,0.0,1.0,2,0.0,0.0,57690,1.0,11,0,4.0,3,4,1,2
1193,9.914504685408055,3,3,3.0,4.0,3.0,35,0,2.0,0.0,16,3,0.0,1.0,2,1.0,0.0,23940,1.0,16,1,9.0,3,9,1,7
1194,6.6840885765283335,2,4,1.0,4.0,3.0,38,0,2.0,0.0,23,3,0.0,0.0,3,0.0,0.0,39040,1.0,22,0,10.0,3,10,1,9
1195,6.7746240517625,2,3,2.0,3.0,3.0,50,1,1.0,0.0,4,2,0.0,1.0,2,0.0,1.0,167990,7.0,14,1,12.0,2,6,0,1
1196,5.8991354306111115,2,3,2.0,3.0,2.0,36,0,2.0,0.0,22,4,0.0,0.0,1,1.0,0.0,29500,4.0,14,0,8.0,1,6,0,0
1197,5.588499553770555,4,3,4.0,3.0,3.0,45,0,2.0,0.0,24,3,0.0,0.0,1,0.0,0.0,36290,8.0,16,1,8.0,2,5,0,1
1198,5.887591477019167,3,3,3.0,3.0,3.0,40,0,2.0,0.0,10,4,0.0,0.0,1,0.0,0.0,93620,2.0,11,1,8.0,6,2,2,2
1199,7.889064033913334,2,4,3.0,3.0,4.0,35,0,1.0,0.0,7,2,0.0,0.0,2,0.0,0.0,32290,1.0,25,0,10.0,2,10,0,2
1200,7.063395805443889,3,3,3.0,3.0,3.0,40,0,2.0,0.0,17,4,0.0,0.0,1,0.0,0.0,35780,2.0,14,1,20.0,2,5,0,2
1201,6.591452476572778,3,3,3.0,4.0,3.0,35,0,2.0,1.0,14,1,0.0,0.0,2,0.0,0.0,79880,1.0,18,0,4.0,3,4,1,1
1202,9.541850736278333,2,3,4.0,2.0,3.0,29,0,2.0,0.0,1,3,0.0,0.0,3,0.0,0.0,42840,4.0,11,0,10.0,5,4,0,3
1203,5.912928380187222,3,3,4.0,1.0,1.0,29,0,2.0,0.0,5,3,0.0,0.0,2,0.0,0.0,75530,1.0,19,0,5.0,3,5,0,4
1204,9.345834448906666,3,3,4.0,1.0,3.0,50,1,2.0,0.0,17,3,0.0,0.0,1,0.0,1.0,173280,4.0,15,2,20.0,1,3,2,0
1205,7.086806113342222,4,3,2.0,4.0,2.0,39,0,2.0,0.0,25,3,0.0,0.0,2,0.0,0.0,197010,0.0,11,0,21.0,3,20,9,6
1206,6.897623828647777,3,3,2.0,1.0,3.0,31,0,0.0,0.0,8,4,0.0,1.0,4,0.0,0.0,147320,0.0,12,0,10.0,3,9,1,7
1207,7.199443328870833,3,4,4.0,3.0,3.0,26,0,2.0,0.0,11,4,0.0,0.0,2,0.0,0.0,92780,0.0,20,0,5.0,3,4,0,0
1208,7.416067603748056,3,3,3.0,4.0,3.0,36,0,1.0,0.0,5,1,0.0,0.0,1,0.0,0.0,13590,4.0,12,0,17.0,2,5,0,3
1209,5.731063141454444,3,3,4.0,1.0,3.0,39,0,2.0,0.0,2,1,0.0,1.0,1,0.0,0.0,47790,4.0,14,2,9.0,3,7,1,7
1210,8.540660419455556,3,4,2.0,2.0,3.0,27,0,2.0,0.0,8,2,0.0,0.0,1,0.0,0.0,164220,1.0,20,1,6.0,3,6,0,3
1211,6.0619667559125,2,3,4.0,2.0,2.0,49,0,1.0,0.0,6,1,0.0,0.0,3,1.0,0.0,29960,2.0,18,1,17.0,2,9,0,8
1212,5.941614234716389,3,3,2.0,3.0,4.0,34,0,2.0,0.0,4,3,0.0,1.0,1,0.0,0.0,12610,2.0,14,1,6.0,6,4,1,2
1213,8.037553547523334,3,3,2.0,4.0,1.0,41,1,2.0,0.0,7,2,0.0,1.0,1,0.0,0.0,20990,8.0,12,1,8.0,2,6,0,5
1214,6.362724230254167,3,4,3.0,2.0,3.0,49,0,1.0,0.0,1,4,0.0,1.0,2,0.0,0.0,58100,1.0,21,1,10.0,2,10,1,7
1215,8.418538598839723,3,3,4.0,3.0,3.0,37,1,2.0,0.0,2,3,0.0,0.0,1,0.0,0.0,56470,6.0,19,0,7.0,2,0,0,0
1216,9.0256135653725,3,3,4.0,3.0,3.0,33,0,1.0,0.0,10,2,0.0,0.0,2,0.0,0.0,34200,1.0,14,0,8.0,3,8,3,0
1217,6.070396028558611,2,3,1.0,2.0,3.0,27,0,2.0,0.0,5,4,0.0,1.0,4,0.0,0.0,44000,9.0,17,1,6.0,3,2,2,2
1218,6.838612226684444,2,3,4.0,4.0,2.0,32,0,1.0,0.0,9,2,0.0,1.0,2,0.0,0.0,35000,0.0,16,1,8.0,2,7,3,6
1219,9.3903547523425,3,3,3.0,1.0,2.0,59,0,2.0,0.0,2,2,0.0,1.0,5,0.0,0.0,20660,4.0,12,1,12.0,3,1,0,0
1220,6.1841309683175,3,3,4.0,3.0,3.0,30,0,2.0,0.0,11,4,0.0,0.0,2,0.0,1.0,171690,1.0,17,2,1.0,2,1,0,0
1221,7.8047880410530555,3,3,4.0,3.0,3.0,38,0,1.0,0.0,18,4,0.0,0.0,2,1.0,0.0,41620,0.0,15,1,10.0,1,9,1,8
1222,7.612002454261389,3,4,3.0,3.0,2.0,36,0,2.0,0.0,7,3,0.0,0.0,1,0.0,0.0,92040,6.0,23,1,17.0,2,7,7,7
1223,7.106880856760278,3,3,1.0,2.0,3.0,35,0,2.0,1.0,3,4,1.0,0.0,2,0.0,0.0,32940,0.0,11,0,6.0,2,5,0,3
1224,10.121699018295278,2,3,4.0,3.0,3.0,29,0,2.0,0.0,29,4,0.0,0.0,2,0.0,0.0,21270,0.0,11,1,10.0,3,9,0,8
1225,5.755578982596944,3,3,3.0,3.0,2.0,31,0,2.0,0.0,2,2,0.0,0.0,2,0.0,1.0,39750,1.0,15,1,5.0,3,5,4,3
1226,6.971939982150555,2,3,2.0,4.0,3.0,34,0,2.0,0.0,28,3,0.0,0.0,1,0.0,1.0,107930,0.0,11,3,3.0,1,2,1,2
1227,9.851633199464445,3,3,3.0,3.0,3.0,28,1,2.0,0.0,1,4,0.0,0.0,5,0.0,0.0,100960,5.0,13,0,6.0,2,4,0,3
1228,7.391375502007778,4,3,2.0,1.0,3.0,29,0,2.0,0.0,16,2,0.0,1.0,4,0.0,1.0,36460,1.0,14,0,10.0,3,10,8,8
1229,10.051653279785555,3,3,1.0,2.0,2.0,32,0,2.0,1.0,22,3,1.0,1.0,2,0.0,1.0,74460,0.0,19,0,7.0,3,6,0,5
1230,9.440529897367222,4,3,4.0,4.0,2.0,22,0,0.0,0.0,8,3,0.0,1.0,3,0.0,1.0,108510,1.0,16,1,1.0,2,1,0,0
1231,7.629564926371945,3,3,1.0,4.0,3.0,53,0,2.0,0.0,11,3,0.0,0.0,2,0.0,0.0,21090,2.0,13,0,31.0,3,25,3,7
1232,9.335107095046666,3,3,4.0,4.0,3.0,38,0,2.0,0.0,29,3,0.0,1.0,1,0.0,0.0,37220,5.0,14,0,6.0,0,3,1,2
1233,6.74151048639,2,3,1.0,3.0,2.0,24,0,0.0,0.0,1,5,0.0,0.0,3,0.0,1.0,93800,0.0,16,0,5.0,2,4,1,3
1234,5.9552342704147225,3,3,3.0,1.0,3.0,36,1,2.0,0.0,1,3,0.0,0.0,1,0.0,0.0,54860,7.0,12,1,10.0,2,5,0,3
1235,5.825620258812778,3,3,1.0,2.0,3.0,34,0,2.0,0.0,24,3,0.0,0.0,4,0.0,0.0,27420,0.0,11,1,13.0,2,12,2,11
1236,5.515640339134166,3,3,3.0,4.0,3.0,21,0,2.0,0.0,2,3,0.0,0.0,2,0.0,0.0,137570,1.0,12,1,0.0,3,0,0,0
1237,7.281504908522778,1,3,2.0,1.0,3.0,34,1,2.0,0.0,15,2,0.0,1.0,2,0.0,0.0,84630,2.0,13,0,8.0,2,4,1,3
1238,6.850217536813889,3,3,3.0,3.0,2.0,53,0,2.0,0.0,2,1,0.0,0.0,5,0.0,1.0,31620,4.0,15,0,26.0,4,14,4,8
1239,8.808867692994166,3,3,2.0,1.0,3.0,32,1,1.0,0.0,10,3,0.0,1.0,2,0.0,0.0,165980,1.0,13,0,10.0,2,10,6,7
1240,6.698487282463056,2,4,3.0,2.0,3.0,42,0,2.0,0.0,10,3,0.0,0.0,2,0.0,0.0,66510,0.0,20,0,10.0,5,9,4,2
1241,6.872951807228889,3,3,1.0,4.0,3.0,44,0,2.0,0.0,3,1,0.0,1.0,1,0.0,0.0,23450,3.0,15,2,24.0,0,22,5,17
1242,7.397981927710833,1,3,2.0,1.0,2.0,46,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,34200,3.0,13,2,22.0,3,2,2,1
1243,6.318618920124722,3,3,3.0,4.0,3.0,33,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,43730,4.0,14,0,7.0,3,1,0,0
1244,8.258628960285556,3,4,4.0,4.0,4.0,44,0,2.0,1.0,26,3,0.0,0.0,5,1.0,0.0,47590,2.0,21,0,9.0,2,4,1,3
1245,5.9686613119141665,3,3,4.0,3.0,3.0,30,0,2.0,0.0,1,4,0.0,1.0,1,0.0,0.0,53010,1.0,16,1,10.0,3,10,1,8
1246,6.078459393128056,3,3,4.0,4.0,4.0,39,1,2.0,1.0,1,4,0.0,0.0,1,0.0,0.0,36730,3.0,14,1,19.0,3,1,0,0
1247,9.482291387773056,2,3,2.0,4.0,2.0,24,1,2.0,1.0,2,5,1.0,0.0,3,0.0,0.0,47680,2.0,11,1,6.0,2,2,2,0
1248,6.0967715305666665,2,3,4.0,3.0,2.0,43,0,2.0,0.0,9,5,0.0,1.0,1,0.0,1.0,12740,1.0,19,0,6.0,3,5,1,4
1249,8.704915216421112,2,3,1.0,3.0,3.0,50,1,2.0,0.0,12,4,0.0,0.0,1,0.0,0.0,49000,1.0,11,0,3.0,3,3,0,2
1250,6.887427487728611,3,3,4.0,4.0,3.0,35,0,2.0,0.0,2,4,0.0,0.0,3,0.0,0.0,104660,1.0,13,0,2.0,1,2,2,2
1251,8.385918116911945,2,3,2.0,1.0,4.0,36,0,2.0,0.0,25,1,0.0,1.0,4,0.0,0.0,170070,9.0,12,1,6.0,2,1,0,0
1252,6.267365015617778,2,3,3.0,1.0,3.0,33,0,1.0,0.0,9,2,0.0,0.0,4,0.0,0.0,29090,2.0,11,0,10.0,2,5,1,3
1253,5.9402253458275,3,3,3.0,4.0,3.0,35,0,2.0,0.0,10,1,0.0,0.0,1,0.0,1.0,57650,1.0,14,1,1.0,2,1,0,0
1254,7.0077744310575,2,3,4.0,1.0,3.0,27,0,2.0,0.0,8,2,0.0,1.0,3,0.0,1.0,45990,1.0,15,1,1.0,3,1,0,0
1255,7.507933958054167,3,3,1.0,3.0,2.0,26,1,2.0,0.0,4,3,0.0,0.0,2,0.0,0.0,24040,1.0,12,0,1.0,6,1,0,1
1256,6.567569165550833,3,4,4.0,3.0,3.0,27,0,1.0,0.0,24,3,0.0,0.0,4,1.0,0.0,31720,1.0,20,1,9.0,1,9,1,7
1257,6.269079651940833,1,3,3.0,4.0,3.0,30,0,1.0,0.0,1,4,0.0,0.0,1,0.0,0.0,20330,1.0,14,1,12.0,3,12,3,7
1258,5.483209504685278,3,3,2.0,3.0,3.0,41,1,2.0,0.0,20,4,0.0,0.0,2,0.0,0.0,102090,1.0,13,1,23.0,2,22,15,8
1259,7.3489491298525,2,3,2.0,3.0,3.0,34,0,0.0,0.0,7,2,0.0,1.0,1,0.0,0.0,86200,0.0,13,1,10.0,2,9,8,7
1260,5.661257251226944,2,3,2.0,2.0,3.0,37,0,2.0,0.0,17,3,0.0,1.0,3,0.0,0.0,20640,4.0,16,0,8.0,3,1,0,0
1261,9.131313029897223,3,3,1.0,4.0,3.0,46,0,1.0,0.0,20,3,0.0,0.0,3,0.0,0.0,40350,4.0,14,1,14.0,2,9,0,8
1262,6.382447568049722,3,3,4.0,4.0,3.0,35,0,2.0,0.0,8,4,0.0,1.0,3,0.0,0.0,38380,1.0,16,1,1.0,2,1,0,1
1263,8.66107429718861,1,3,1.0,3.0,3.0,48,1,2.0,0.0,2,4,0.0,1.0,1,0.0,0.0,45910,9.0,16,0,23.0,6,1,0,0
1264,10.125659303881944,3,4,3.0,3.0,2.0,28,1,2.0,0.0,10,1,0.0,0.0,1,0.0,0.0,25610,1.0,22,1,2.0,3,2,2,2
1265,8.971625390450555,3,3,2.0,1.0,2.0,44,0,2.0,0.0,1,1,0.0,1.0,3,0.0,1.0,15630,5.0,12,2,9.0,3,4,1,3
1266,9.051015171798056,3,3,3.0,1.0,3.0,35,0,0.0,0.0,5,4,0.0,1.0,3,0.0,0.0,48980,2.0,15,2,10.0,2,4,2,3
1267,9.871730254350556,3,4,3.0,4.0,2.0,26,0,2.0,0.0,4,4,0.0,1.0,3,0.0,0.0,47890,7.0,20,1,5.0,2,2,0,0
1268,8.07588799643,3,3,1.0,4.0,3.0,33,0,1.0,0.0,29,4,0.0,1.0,1,0.0,0.0,31800,1.0,14,1,15.0,2,15,8,12
1269,6.0314212405175,3,4,2.0,1.0,2.0,35,0,1.0,0.0,15,3,0.0,0.0,3,0.0,0.0,65490,1.0,20,0,9.0,3,9,1,8
1270,8.224201249441945,2,3,3.0,1.0,3.0,35,0,2.0,1.0,3,2,0.0,1.0,1,0.0,0.0,63880,3.0,13,0,4.0,6,2,2,2
1271,5.875727353859722,3,3,4.0,4.0,2.0,31,0,2.0,0.0,10,2,0.0,1.0,2,0.0,1.0,112440,3.0,12,1,10.0,3,7,1,7
1272,6.975477465417222,3,3,1.0,3.0,4.0,37,0,2.0,0.0,4,3,0.0,0.0,4,0.0,1.0,160320,1.0,13,0,7.0,2,7,0,7
1273,7.457332663989167,3,3,1.0,4.0,3.0,32,0,2.0,0.0,21,3,0.0,0.0,2,0.0,0.0,23620,1.0,11,0,9.0,2,9,7,8
1274,5.865582329317222,3,3,4.0,4.0,3.0,38,0,1.0,0.0,25,3,0.0,0.0,2,0.0,0.0,163280,1.0,17,3,10.0,2,10,9,9
